@relation cluster-weka.filters.unsupervised.attribute.Remove-R1_clustered

@attribute Instance_number numeric
@attribute 0.30834 numeric
@attribute 104.94535 numeric
@attribute Cluster {cluster0,cluster1}

@data
8017,800.65048,805.6974,cluster0
8018,800.716,128.79562,cluster1
8019,800.71972,157.24245,cluster1
8020,800.74268,407.63307,cluster1
8021,800.76623,35.48713,cluster1
8022,800.83534,75.71255,cluster1
8023,800.83998,557.18704,cluster0
8024,800.84596,102.85898,cluster1
8025,800.90359,475.59573,cluster1
8026,800.97622,284.29097,cluster1
8027,801.00552,190.88536,cluster1
8028,801.09679,716.35319,cluster0
8029,801.22541,377.81742,cluster1
8030,801.25055,208.33022,cluster1
8031,801.33119,990.4995,cluster0
8032,801.79763,890.64402,cluster0
8033,801.8198,683.96154,cluster0
8034,801.86026,606.84174,cluster0
8035,801.98197,366.87004,cluster1
8036,802.10891,26.57692,cluster1
8037,802.34098,506.26743,cluster0
8038,802.40172,682.7865,cluster0
8039,802.40263,238.43741,cluster1
8040,802.53037,615.43113,cluster0
8041,802.54398,753.251,cluster0
8042,802.64674,111.8712,cluster1
8043,802.84154,834.25071,cluster0
8044,802.92405,447.75935,cluster1
8045,802.99382,248.63297,cluster1
8046,803.12468,212.90216,cluster1
8047,803.2519,729.06421,cluster0
8048,803.29533,736.30567,cluster0
8049,803.60279,728.42758,cluster0
8050,803.72836,996.16204,cluster0
8051,803.73581,518.72177,cluster0
8052,803.87621,456.38678,cluster1
8053,803.87761,216.16066,cluster1
8054,804.02781,320.73448,cluster1
8055,804.18083,192.65911,cluster1
8056,804.28506,293.10591,cluster1
8057,804.29164,611.97406,cluster0
8058,804.30049,217.44575,cluster1
8059,804.36793,388.59061,cluster1
8060,804.44497,337.26866,cluster1
8061,804.45165,999.54806,cluster0
8062,804.6214,95.08275,cluster1
8063,804.86945,986.58011,cluster0
8064,805.05983,951.84072,cluster0
8065,805.09662,949.80792,cluster0
8066,805.12993,597.97561,cluster0
8067,805.1649,906.15029,cluster0
8068,805.1947,566.6382,cluster0
8069,805.20696,465.96585,cluster1
8070,805.33251,334.24149,cluster1
8071,805.39777,766.716,cluster0
8072,805.42484,552.42296,cluster0
8073,805.52484,779.53527,cluster0
8074,805.68131,497.87517,cluster0
8075,805.75684,487.44121,cluster1
8076,805.89694,975.70661,cluster0
8077,806.10337,682.62226,cluster0
8078,806.14284,240.04645,cluster1
8079,806.23096,916.71375,cluster0
8080,806.35754,134.32898,cluster1
8081,806.3665,416.82191,cluster1
8082,806.48157,587.46235,cluster0
8083,806.56673,529.41642,cluster0
8084,806.75041,392.54729,cluster1
8085,806.90254,608.60183,cluster0
8086,807.00691,794.44406,cluster0
8087,807.07635,920.78854,cluster0
8088,807.10839,769.62829,cluster0
8089,807.11059,63.798,cluster1
8090,807.27521,431.94076,cluster1
8091,807.29614,87.61991,cluster1
8092,807.30059,305.86347,cluster1
8093,807.47753,356.31655,cluster1
8094,807.49218,988.52242,cluster0
8095,807.51606,40.55219,cluster1
8096,807.55756,957.44079,cluster0
8097,807.58535,317.45989,cluster1
8098,807.65234,188.75983,cluster1
8099,807.71999,207.0625,cluster1
8100,808.02825,502.00662,cluster0
8101,808.09836,512.61706,cluster0
8102,808.15911,962.17651,cluster0
8103,808.26979,197.38067,cluster1
8104,808.2829,217.22156,cluster1
8105,808.28841,162.4693,cluster1
8106,808.37831,130.49289,cluster1
8107,808.47669,459.48014,cluster1
8108,808.49882,705.07052,cluster0
8109,808.5262,658.35506,cluster0
8110,808.52792,78.52182,cluster1
8111,808.75665,988.95595,cluster0
8112,808.75779,587.83941,cluster0
8113,809.13772,409.08403,cluster1
8114,809.13823,234.17264,cluster1
8115,809.25705,680.92517,cluster0
8116,809.25872,268.36287,cluster1
8117,809.34874,379.03488,cluster1
8118,809.45612,186.28822,cluster1
8119,809.60473,716.34624,cluster0
8120,809.74969,422.44869,cluster1
8121,809.80853,944.16926,cluster0
8122,810.3114,784.14012,cluster0
8123,810.45184,189.69381,cluster1
8124,810.65496,664.61886,cluster0
8125,810.7592,591.26664,cluster0
8126,810.80126,257.84384,cluster1
8127,810.85308,175.31949,cluster1
8128,810.86575,344.87441,cluster1
8129,811.12859,213.676,cluster1
8130,811.21781,221.96195,cluster1
8131,811.22325,730.47969,cluster0
8132,811.24435,928.14349,cluster0
8133,811.32191,390.17029,cluster1
8134,811.41111,431.4994,cluster1
8135,811.51041,649.54383,cluster0
8136,811.60187,470.94806,cluster1
8137,811.68409,520.41631,cluster0
8138,811.77773,592.64886,cluster0
8139,812.04225,969.92096,cluster0
8140,812.46859,104.62803,cluster1
8141,812.47029,11.52554,cluster1
8142,812.53228,741.4806,cluster0
8143,812.5715,98.11462,cluster1
8144,812.61595,487.9924,cluster1
8145,812.76249,354.91796,cluster1
8146,812.80117,852.2689,cluster0
8147,812.8318,171.42892,cluster1
8148,812.88612,511.21826,cluster0
8149,813.0119,606.3472,cluster0
8150,813.17576,204.88165,cluster1
8151,813.29065,340.91667,cluster1
8152,813.70862,823.01922,cluster0
8153,813.7475,606.83173,cluster0
8154,813.86779,624.10342,cluster0
8155,813.87291,564.62308,cluster0
8156,813.87916,309.98277,cluster1
8157,814.10942,750.82797,cluster0
8158,814.13155,781.83209,cluster0
8159,814.28825,578.35523,cluster0
8160,814.32068,512.26647,cluster0
8161,814.34249,501.02892,cluster0
8162,814.44137,389.88077,cluster1
8163,814.62828,776.17195,cluster0
8164,814.75386,794.62382,cluster0
8165,814.88295,174.55453,cluster1
8166,814.96282,874.19112,cluster0
8167,814.98712,782.07985,cluster0
8168,815.03848,969.12943,cluster0
8169,815.23017,434.39941,cluster1
8170,815.26869,97.19685,cluster1
8171,815.28991,797.79157,cluster0
8172,815.60789,639.22341,cluster0
8173,815.66713,194.63389,cluster1
8174,815.80614,137.99284,cluster1
8175,815.91658,987.80485,cluster0
8176,816.08517,590.84067,cluster0
8177,816.11573,330.4103,cluster1
8178,816.33781,398.04656,cluster1
8179,816.44747,885.7386,cluster0
8180,816.45277,995.50827,cluster0
8181,816.6088,934.29043,cluster0
8182,816.67087,357.47678,cluster1
8183,816.81275,328.07993,cluster1
8184,816.84714,656.03682,cluster0
8185,816.9714,89.81093,cluster1
8186,817.05977,670.90817,cluster0
8187,817.21578,893.83727,cluster0
8188,817.50835,491.15362,cluster0
8189,817.52434,435.9292,cluster1
8190,817.53361,626.12414,cluster0
8191,817.55267,205.62309,cluster1
8192,817.58533,300.68933,cluster1
8193,817.76097,779.78401,cluster0
8194,817.90861,275.9821,cluster1
8195,817.97073,477.95824,cluster1
8196,818.00809,832.90739,cluster0
8197,818.0514,217.52286,cluster1
8198,818.1152,84.50665,cluster1
8199,818.1689,974.11613,cluster0
8200,818.32036,603.13314,cluster0
8201,818.48155,344.28484,cluster1
8202,818.59258,385.69957,cluster1
8203,818.70578,852.96222,cluster0
8204,818.77757,815.45392,cluster0
8205,818.82974,545.44273,cluster0
8206,818.94785,578.873,cluster0
8207,818.95967,227.01626,cluster1
8208,819.08881,114.38523,cluster1
8209,819.17144,953.89143,cluster0
8210,819.19028,473.61166,cluster1
8211,819.49617,511.51853,cluster0
8212,819.5439,467.94876,cluster1
8213,819.61994,878.38543,cluster0
8214,819.70428,61.02737,cluster1
8215,819.8078,147.19144,cluster1
8216,819.82843,809.21915,cluster0
8217,819.83755,860.22303,cluster0
8218,820.0243,780.56347,cluster0
8219,820.06295,105.28363,cluster1
8220,820.10001,934.88167,cluster0
8221,820.45782,217.80443,cluster1
8222,820.46517,22.72339,cluster1
8223,820.50612,208.90796,cluster1
8224,820.71896,899.4885,cluster0
8225,820.893,599.79808,cluster0
8226,820.92494,33.21494,cluster1
8227,821.15879,916.64239,cluster0
8228,821.24963,132.67707,cluster1
8229,821.40127,176.49314,cluster1
8230,821.40165,503.84106,cluster0
8231,821.43422,407.08068,cluster1
8232,821.81963,55.27794,cluster1
8233,821.86894,250.04631,cluster1
8234,821.95669,658.39992,cluster0
8235,821.97736,719.17542,cluster0
8236,822.03732,538.93521,cluster0
8237,822.05274,980.92696,cluster0
8238,822.07189,968.11329,cluster0
8239,822.15671,580.02292,cluster0
8240,822.41261,450.88466,cluster1
8241,822.61749,179.14576,cluster1
8242,822.66318,626.63084,cluster0
8243,822.94753,549.32848,cluster0
8244,823.54357,205.80345,cluster1
8245,823.60507,174.91799,cluster1
8246,823.73093,860.53914,cluster0
8247,823.77862,142.54719,cluster1
8248,823.79897,679.78144,cluster0
8249,823.85768,497.52968,cluster0
8250,824.13888,57.43152,cluster1
8251,824.15083,113.97334,cluster1
8252,824.32704,108.11087,cluster1
8253,824.35158,874.30051,cluster0
8254,824.35192,55.09071,cluster1
8255,824.506,450.28522,cluster1
8256,824.50708,454.91831,cluster1
8257,824.58303,726.52516,cluster0
8258,824.5849,503.55867,cluster0
8259,824.5939,172.09729,cluster1
8260,824.62935,868.658,cluster0
8261,824.64667,560.47428,cluster0
8262,824.72554,493.79803,cluster0
8263,824.80852,862.75858,cluster0
8264,824.84431,940.51304,cluster0
8265,824.98414,174.39868,cluster1
8266,825.05137,586.18468,cluster0
8267,825.13816,200.42,cluster1
8268,825.1517,495.3468,cluster0
8269,825.31227,334.42473,cluster1
8270,825.70626,117.88495,cluster1
8271,825.7356,482.67783,cluster1
8272,825.99185,264.33762,cluster1
8273,825.99607,601.02461,cluster0
8274,826.05444,529.21987,cluster0
8275,826.1647,690.98048,cluster0
8276,826.25583,523.63666,cluster0
8277,826.28397,646.8434,cluster0
8278,826.36988,902.18538,cluster0
8279,826.43117,983.09593,cluster0
8280,826.46239,76.75721,cluster1
8281,826.46465,378.59302,cluster1
8282,826.50917,472.31572,cluster1
8283,826.60217,330.69717,cluster1
8284,826.83129,882.16636,cluster0
8285,826.97518,420.33739,cluster1
8286,827.05841,336.58344,cluster1
8287,827.26859,959.95072,cluster0
8288,827.56493,576.64163,cluster0
8289,827.62978,851.55696,cluster0
8290,827.65384,542.30593,cluster0
8291,827.67076,42.45453,cluster1
8292,827.91018,158.98153,cluster1
8293,828.19116,270.04501,cluster1
8294,828.29813,460.84537,cluster1
8295,828.36308,893.72194,cluster0
8296,828.48924,351.97699,cluster1
8297,828.62789,458.40753,cluster1
8298,828.79258,739.41489,cluster0
8299,828.79911,278.62326,cluster1
8300,828.98376,786.03805,cluster0
8301,828.99143,292.75494,cluster1
8302,829.20524,912.44827,cluster0
8303,829.29724,759.66499,cluster0
8304,829.33855,646.48987,cluster0
8305,829.48977,936.7479,cluster0
8306,829.49726,898.27267,cluster0
8307,829.573,562.49079,cluster0
8308,829.74297,698.88932,cluster0
8309,829.75226,777.45811,cluster0
8310,829.80501,946.30431,cluster0
8311,829.97904,386.09055,cluster1
8312,830.0159,477.60234,cluster1
8313,830.05839,212.19458,cluster1
8314,830.1616,581.27466,cluster0
8315,830.51952,300.99169,cluster1
8316,830.53758,651.57811,cluster0
8317,830.66139,730.57808,cluster0
8318,830.83359,124.17883,cluster1
8319,830.83393,27.7367,cluster1
8320,830.84382,855.19249,cluster0
8321,830.84545,613.87469,cluster0
8322,830.85411,748.65798,cluster0
8323,830.96516,979.73026,cluster0
8324,831.14543,944.92633,cluster0
8325,831.14712,455.94694,cluster1
8326,831.15706,449.24652,cluster1
8327,831.17453,751.34376,cluster0
8328,831.24181,31.0786,cluster1
8329,831.69181,347.9987,cluster1
8330,831.77895,57.05823,cluster1
8331,831.82313,135.89005,cluster1
8332,831.9789,290.01007,cluster1
8333,832.09715,970.83465,cluster0
8334,832.21165,472.46358,cluster1
8335,832.59944,268.60221,cluster1
8336,832.63007,115.37612,cluster1
8337,832.81557,708.43513,cluster0
8338,832.92636,536.7743,cluster0
8339,832.94267,744.87354,cluster0
8340,833.04564,90.39679,cluster1
8341,833.2651,857.51519,cluster0
8342,833.30119,290.53393,cluster1
8343,833.32584,577.88193,cluster0
8344,833.3908,335.96225,cluster1
8345,833.44827,766.18243,cluster0
8346,833.65473,735.14649,cluster0
8347,833.74213,947.2223,cluster0
8348,833.74257,269.7549,cluster1
8349,833.92114,820.77684,cluster0
8350,833.92339,323.30699,cluster1
8351,834.01171,298.87543,cluster1
8352,834.1205,220.62178,cluster1
8353,834.15806,610.40367,cluster0
8354,834.1694,97.33125,cluster1
8355,834.27029,595.71942,cluster0
8356,834.38442,164.86432,cluster1
8357,834.40292,510.09176,cluster0
8358,834.43007,705.84737,cluster0
8359,834.43124,112.37619,cluster1
8360,834.49226,427.93231,cluster1
8361,834.77525,274.01698,cluster1
8362,834.91186,383.93085,cluster1
8363,834.93745,395.75114,cluster1
8364,835.34179,122.45075,cluster1
8365,835.37726,605.11156,cluster0
8366,835.38134,931.57354,cluster0
8367,835.63277,459.95937,cluster1
8368,835.69422,398.44434,cluster1
8369,835.72585,34.0899,cluster1
8370,835.77636,996.02232,cluster0
8371,835.82661,827.07518,cluster0
8372,836.15007,178.8183,cluster1
8373,836.25502,594.30603,cluster0
8374,836.36989,556.77325,cluster0
8375,836.38692,848.74449,cluster0
8376,836.51442,348.65928,cluster1
8377,836.64712,772.18748,cluster0
8378,836.91423,217.13577,cluster1
8379,837.03147,387.27144,cluster1
8380,837.07167,529.45966,cluster0
8381,837.10757,441.22763,cluster1
8382,837.27643,230.9406,cluster1
8383,837.42959,179.11607,cluster1
8384,837.46077,293.87643,cluster1
8385,837.53876,734.38835,cluster0
8386,837.54372,118.70061,cluster1
8387,837.58658,949.84011,cluster0
8388,837.74284,662.32946,cluster0
8389,837.85744,405.11396,cluster1
8390,837.87291,744.54374,cluster0
8391,837.88312,941.13059,cluster0
8392,837.88585,74.72504,cluster1
8393,837.89205,636.91787,cluster0
8394,837.95098,800.53961,cluster0
8395,838.50988,12.16015,cluster1
8396,838.5642,293.59449,cluster1
8397,838.60773,516.37647,cluster0
8398,838.69903,49.39438,cluster1
8399,838.72203,955.25913,cluster0
8400,838.75513,607.48627,cluster0
8401,838.99362,187.22253,cluster1
8402,839.1423,703.18869,cluster0
8403,839.21678,569.16287,cluster0
8404,839.26708,944.43488,cluster0
8405,839.39705,528.42455,cluster0
8406,839.4255,424.5314,cluster1
8407,839.68045,187.65312,cluster1
8408,839.6992,991.4368,cluster0
8409,839.99498,594.85497,cluster0
8410,840.28469,356.75447,cluster1
8411,840.33124,380.53506,cluster1
8412,840.36211,607.98304,cluster0
8413,840.45686,219.40339,cluster1
8414,840.45696,759.714,cluster0
8415,840.48822,659.16168,cluster0
8416,840.56014,847.20754,cluster0
8417,840.69925,378.30432,cluster1
8418,840.89304,88.47638,cluster1
8419,841.27463,389.4481,cluster1
8420,841.34307,416.89268,cluster1
8421,841.42775,184.99789,cluster1
8422,841.43647,846.15641,cluster0
8423,841.66763,317.12607,cluster1
8424,841.66905,785.82194,cluster0
8425,841.68106,408.92666,cluster1
8426,841.85328,179.01626,cluster1
8427,841.97252,221.54464,cluster1
8428,842.13961,733.80373,cluster0
8429,842.18084,762.34654,cluster0
8430,842.62639,28.19424,cluster1
8431,842.64483,598.98103,cluster0
8432,842.64775,403.47127,cluster1
8433,842.67522,208.7747,cluster1
8434,842.75281,795.58824,cluster0
8435,842.82837,78.31575,cluster1
8436,842.98744,620.57056,cluster0
8437,842.99507,986.4576,cluster0
8438,843.23484,718.77916,cluster0
8439,843.25716,618.93804,cluster0
8440,843.28117,789.85071,cluster0
8441,843.50791,509.71675,cluster0
8442,843.84214,253.33542,cluster1
8443,843.85437,729.35974,cluster0
8444,843.90658,632.58118,cluster0
8445,843.93573,241.18887,cluster1
8446,844.25695,878.33245,cluster0
8447,844.2943,742.76476,cluster0
8448,844.37603,301.75557,cluster1
8449,844.41135,683.49623,cluster0
8450,844.56111,903.1836,cluster0
8451,844.61899,712.30193,cluster0
8452,844.77434,177.89472,cluster1
8453,844.88276,354.45063,cluster1
8454,845.06424,197.44364,cluster1
8455,845.18001,142.60386,cluster1
8456,845.26061,499.01187,cluster0
8457,845.31742,953.98228,cluster0
8458,845.46484,659.54518,cluster0
8459,845.51533,596.35489,cluster0
8460,845.79246,657.47934,cluster0
8461,845.9126,100.41089,cluster1
8462,846.06799,553.26577,cluster0
8463,846.09968,14.6389,cluster1
8464,846.11487,272.65694,cluster1
8465,846.14718,757.30983,cluster0
8466,846.15436,745.85482,cluster0
8467,846.21936,533.50504,cluster0
8468,846.68924,227.68442,cluster1
8469,846.75869,53.40804,cluster1
8470,846.84121,204.7946,cluster1
8471,846.94318,985.28382,cluster0
8472,847.08073,559.21111,cluster0
8473,847.15276,78.69712,cluster1
8474,847.16951,669.29421,cluster0
8475,847.17158,152.3628,cluster1
8476,847.19387,542.4337,cluster0
8477,847.2927,20.13408,cluster1
8478,847.29397,564.79273,cluster0
8479,847.3069,444.50394,cluster1
8480,847.40954,504.48187,cluster0
8481,847.4318,379.7052,cluster1
8482,847.47088,975.14771,cluster0
8483,847.51858,248.53331,cluster1
8484,847.6963,111.86042,cluster1
8485,847.86852,768.2436,cluster0
8486,847.95377,32.69249,cluster1
8487,848.0797,400.54472,cluster1
8488,848.08021,966.24057,cluster0
8489,848.1258,852.10907,cluster0
8490,848.16899,411.47621,cluster1
8491,848.20434,562.42393,cluster0
8492,848.21196,100.3442,cluster1
8493,848.23682,173.92559,cluster1
8494,848.32768,321.68306,cluster1
8495,848.34537,471.67668,cluster1
8496,848.387,635.5705,cluster0
8497,848.41213,250.42978,cluster1
8498,848.41706,441.67179,cluster1
8499,848.4352,176.18243,cluster1
8500,848.44254,976.23526,cluster0
8501,848.46277,13.16602,cluster1
8502,848.4956,233.76989,cluster1
8503,848.58475,353.09014,cluster1
8504,848.61515,398.87834,cluster1
8505,848.64988,175.77785,cluster1
8506,848.77853,176.90312,cluster1
8507,849.04874,641.98128,cluster0
8508,849.13238,781.7075,cluster0
8509,849.14847,15.09171,cluster1
8510,849.25651,109.87652,cluster1
8511,849.32662,797.37996,cluster0
8512,849.42671,240.34652,cluster1
8513,849.48713,148.73239,cluster1
8514,849.53059,400.13608,cluster1
8515,849.55759,677.49864,cluster0
8516,849.57048,714.98525,cluster0
8517,849.58593,473.29234,cluster1
8518,849.61191,63.13149,cluster1
8519,849.75349,92.47847,cluster1
8520,849.81365,44.63981,cluster1
8521,849.87435,485.99792,cluster1
8522,850.04795,555.76226,cluster0
8523,850.12699,642.34691,cluster0
8524,850.29593,26.66913,cluster1
8525,850.39964,624.78513,cluster0
8526,850.40314,110.042,cluster1
8527,850.48255,194.46985,cluster1
8528,850.5223,708.23202,cluster0
8529,850.53044,176.34224,cluster1
8530,850.63094,399.37691,cluster1
8531,850.69051,360.93377,cluster1
8532,850.77435,124.43452,cluster1
8533,850.77764,0.10681,cluster1
8534,850.79698,326.22166,cluster1
8535,850.88969,272.87425,cluster1
8536,850.98013,752.67188,cluster0
8537,851.02705,79.05487,cluster1
8538,851.24225,55.42735,cluster1
8539,851.28649,752.82537,cluster0
8540,851.36921,29.54544,cluster1
8541,851.41245,429.22044,cluster1
8542,851.5334,381.94601,cluster1
8543,851.59046,761.48964,cluster0
8544,851.59773,574.10575,cluster0
8545,851.60106,300.51432,cluster1
8546,851.67123,683.64309,cluster0
8547,852.10547,308.51072,cluster1
8548,852.10934,953.53762,cluster0
8549,852.35849,137.83638,cluster1
8550,852.47079,22.35217,cluster1
8551,852.55574,95.93214,cluster1
8552,852.56335,257.00217,cluster1
8553,852.5866,583.68982,cluster0
8554,852.58852,570.42092,cluster0
8555,852.62206,422.58682,cluster1
8556,853.02658,601.62549,cluster0
8557,853.18516,682.95681,cluster0
8558,853.38769,847.9741,cluster0
8559,853.51898,348.17686,cluster1
8560,853.67622,34.36792,cluster1
8561,853.6916,433.12659,cluster1
8562,853.76813,158.48126,cluster1
8563,853.89845,567.42939,cluster0
8564,853.98714,844.1967,cluster0
8565,854.05423,174.69401,cluster1
8566,854.18436,899.46124,cluster0
8567,854.18759,95.00182,cluster1
8568,854.21062,331.98132,cluster1
8569,854.2315,74.60574,cluster1
8570,854.31067,509.3726,cluster0
8571,854.32677,983.69405,cluster0
8572,854.38345,110.86494,cluster1
8573,854.53551,82.84306,cluster1
8574,854.67293,147.7241,cluster1
8575,854.70929,777.26554,cluster0
8576,854.75263,462.77774,cluster1
8577,854.77588,929.70198,cluster0
8578,854.8099,670.83543,cluster0
8579,854.84145,509.13204,cluster0
8580,854.85018,97.53697,cluster1
8581,854.96654,106.44527,cluster1
8582,855.00403,213.56506,cluster1
8583,855.04523,73.93354,cluster1
8584,855.06263,696.35897,cluster0
8585,855.06403,392.33109,cluster1
8586,855.31102,505.90654,cluster0
8587,855.45457,548.66224,cluster0
8588,855.53172,411.92433,cluster1
8589,855.5712,571.37847,cluster0
8590,855.6305,760.28712,cluster0
8591,855.65777,408.21093,cluster1
8592,855.66096,794.08488,cluster0
8593,855.8779,589.20343,cluster0
8594,856.02012,546.41212,cluster0
8595,856.02528,334.42497,cluster1
8596,856.02817,376.07565,cluster1
8597,856.16869,42.7019,cluster1
8598,856.64503,248.31273,cluster1
8599,856.66659,248.33099,cluster1
8600,856.76309,985.8667,cluster0
8601,856.87248,496.15003,cluster0
8602,856.95061,618.68174,cluster0
8603,857.00649,453.62351,cluster1
8604,857.04233,957.42905,cluster0
8605,857.0546,960.84513,cluster0
8606,857.26384,843.42124,cluster0
8607,857.30992,870.81726,cluster0
8608,857.5643,337.60299,cluster1
8609,857.66716,726.10987,cluster0
8610,857.75067,128.19311,cluster1
8611,857.99952,20.57138,cluster1
8612,858.00902,337.26039,cluster1
8613,858.17603,281.52195,cluster1
8614,858.20487,871.38964,cluster0
8615,858.22986,14.93355,cluster1
8616,858.3331,422.834,cluster1
8617,858.34787,367.89808,cluster1
8618,858.44922,801.7485,cluster0
8619,858.45473,60.80866,cluster1
8620,858.74645,901.83639,cluster0
8621,858.76357,761.55415,cluster0
8622,858.79245,989.6715,cluster0
8623,858.84119,608.20075,cluster0
8624,858.91673,862.16931,cluster0
8625,859.05826,589.46274,cluster0
8626,859.09048,388.83476,cluster1
8627,859.28506,341.59477,cluster1
8628,859.77471,223.80057,cluster1
8629,859.7778,872.66519,cluster0
8630,859.94011,420.35137,cluster1
8631,860.12495,993.60639,cluster0
8632,860.20414,961.39075,cluster0
8633,860.25606,944.6192,cluster0
8634,860.60468,656.58222,cluster0
8635,860.64682,843.47404,cluster0
8636,860.71509,655.5173,cluster0
8637,860.72004,943.54154,cluster0
8638,860.72372,561.94047,cluster0
8639,860.76293,753.62154,cluster0
8640,860.78801,36.28212,cluster1
8641,860.79726,512.64859,cluster0
8642,860.90434,955.06226,cluster0
8643,861.02737,383.12884,cluster1
8644,861.12426,525.89219,cluster0
8645,861.254,191.20326,cluster1
8646,861.32063,924.42587,cluster0
8647,861.33321,525.12834,cluster0
8648,861.36421,283.00153,cluster1
8649,861.4336,363.08771,cluster1
8650,861.50231,713.01687,cluster0
8651,861.57402,730.92952,cluster0
8652,861.57556,450.27342,cluster1
8653,861.61267,545.4432,cluster0
8654,861.90752,539.91111,cluster0
8655,862.00051,885.63566,cluster0
8656,862.08128,719.85529,cluster0
8657,862.25838,470.0433,cluster1
8658,862.40673,432.67541,cluster1
8659,862.53302,120.35217,cluster1
8660,862.53383,534.55229,cluster0
8661,862.77066,115.8693,cluster1
8662,862.83069,139.6242,cluster1
8663,863.22451,323.15779,cluster1
8664,863.40653,582.67021,cluster0
8665,863.41379,298.05042,cluster1
8666,863.4289,485.47014,cluster1
8667,863.56431,62.12162,cluster1
8668,863.59798,296.50087,cluster1
8669,863.70053,82.22464,cluster1
8670,863.8115,195.55838,cluster1
8671,863.97596,716.52283,cluster0
8672,864.02313,231.35115,cluster1
8673,864.20151,548.81484,cluster0
8674,864.26985,690.22118,cluster0
8675,864.41679,610.1781,cluster0
8676,864.75984,596.20034,cluster0
8677,865.16498,42.61414,cluster1
8678,865.2317,835.04468,cluster0
8679,865.37596,73.31572,cluster1
8680,865.40161,456.63603,cluster1
8681,865.47445,167.35454,cluster1
8682,865.5996,577.06722,cluster0
8683,865.67447,234.70636,cluster1
8684,865.73451,244.90486,cluster1
8685,865.73737,683.35977,cluster0
8686,865.76421,896.73309,cluster0
8687,865.78746,255.4307,cluster1
8688,865.86339,182.69808,cluster1
8689,865.86897,979.31254,cluster0
8690,865.86913,328.3842,cluster1
8691,866.10535,48.67417,cluster1
8692,866.13536,536.99129,cluster0
8693,866.31965,842.8159,cluster0
8694,866.58219,54.16685,cluster1
8695,866.60396,384.29826,cluster1
8696,866.78042,962.37943,cluster0
8697,866.78165,874.15902,cluster0
8698,866.8202,94.01171,cluster1
8699,866.827,674.70505,cluster0
8700,866.85786,990.62874,cluster0
8701,866.86557,743.30568,cluster0
8702,866.98669,171.21773,cluster1
8703,867.08346,105.81848,cluster1
8704,867.32949,454.83984,cluster1
8705,867.38448,326.79437,cluster1
8706,867.45871,480.60935,cluster1
8707,867.65728,703.18155,cluster0
8708,867.67785,781.10774,cluster0
8709,867.7919,111.23672,cluster1
8710,867.87203,611.37431,cluster0
8711,867.91197,249.78936,cluster1
8712,867.93082,554.12838,cluster0
8713,868.0334,584.02591,cluster0
8714,868.05308,324.14672,cluster1
8715,868.18918,0.88018,cluster1
8716,868.24857,163.02511,cluster1
8717,868.44347,178.83763,cluster1
8718,868.48548,510.16936,cluster0
8719,868.52696,178.80232,cluster1
8720,868.58648,422.25229,cluster1
8721,868.62253,301.17136,cluster1
8722,868.66204,846.57735,cluster0
8723,868.8942,695.85454,cluster0
8724,868.95129,669.47853,cluster0
8725,869.05533,499.81132,cluster0
8726,869.19166,445.97688,cluster1
8727,869.32613,946.00054,cluster0
8728,869.45601,120.95016,cluster1
8729,869.49664,798.26193,cluster0
8730,869.52282,515.68312,cluster0
8731,869.61369,111.05083,cluster1
8732,869.73042,576.27905,cluster0
8733,869.86071,828.27172,cluster0
8734,869.90414,211.72769,cluster1
8735,870.02204,620.21463,cluster0
8736,870.10062,972.95801,cluster0
8737,870.32205,864.84055,cluster0
8738,870.45328,863.07115,cluster0
8739,870.65302,323.93408,cluster1
8740,870.71983,191.25333,cluster1
8741,870.71996,161.02993,cluster1
8742,870.95331,608.94718,cluster0
8743,870.99806,141.27152,cluster1
8744,871.17264,28.83972,cluster1
8745,871.24137,881.16917,cluster0
8746,871.55378,739.21031,cluster0
8747,871.57094,301.09607,cluster1
8748,871.66325,908.98018,cluster0
8749,871.6994,639.82,cluster0
8750,871.74943,601.55473,cluster0
8751,871.82807,280.3772,cluster1
8752,871.85581,569.44227,cluster0
8753,871.88713,227.74564,cluster1
8754,871.96933,152.45872,cluster1
8755,872.01491,757.21145,cluster0
8756,872.05436,800.30222,cluster0
8757,872.1136,895.62929,cluster0
8758,872.19893,935.26013,cluster0
8759,872.4039,245.76095,cluster1
8760,872.40913,101.37827,cluster1
8761,872.42073,813.88483,cluster0
8762,872.54453,767.43355,cluster0
8763,872.56257,295.70412,cluster1
8764,872.65029,461.26785,cluster1
8765,873.0663,568.91185,cluster0
8766,873.12992,441.71329,cluster1
8767,873.17393,493.78677,cluster0
8768,873.52435,469.50162,cluster1
8769,873.54911,314.83229,cluster1
8770,873.56506,480.16592,cluster1
8771,873.63931,597.78247,cluster0
8772,873.97963,803.47488,cluster0
8773,874.11505,323.24935,cluster1
8774,874.20176,164.6529,cluster1
8775,874.20331,106.68939,cluster1
8776,874.31825,226.53763,cluster1
8777,874.32605,226.87278,cluster1
8778,874.34482,54.01639,cluster1
8779,874.44132,603.19425,cluster0
8780,874.53462,178.72176,cluster1
8781,874.6445,962.33996,cluster0
8782,874.88256,77.83241,cluster1
8783,874.93685,130.99046,cluster1
8784,874.94652,926.85481,cluster0
8785,874.94693,675.36564,cluster0
8786,875.01058,626.59621,cluster0
8787,875.1682,758.88902,cluster0
8788,875.20578,974.41759,cluster0
8789,875.25356,307.79718,cluster1
